ROW_ID,ESTABLISHMENT_ID,INSPECTION_ID,ESTABLISHMENT_NAME,REVIEW,VALUE,CUISINE_TYPE,ESTABLISHMENT_TYPE,ESTABLISHMENT_ADDRESS,ESTABLISHMENT_STATUS,MINIMUM_INSPECTIONS_PERYEAR,INFRACTION_DETAILS,INSPECTION_DATE,SEVERITY,ACTION,COURT_OUTCOME,AMOUNT_FINED
20871,9424319,103771941,PIZZA PIZZA,3,2,European,Restaurant,624 SHEPPARD AVE W,Pass,2,Operator fail to properly wash equipment,01-09-2016,M - Minor,Notice to Comply,NULL,NULL
20872,9424319,103771941,PIZZA PIZZA,3,2,European,Restaurant,624 SHEPPARD AVE W,Pass,2,Operator fail to provide proper equipment,01-09-2016,M - Minor,Notice to Comply,NULL,NULL
20894,9424661,103564792,SUBWAY,4,1,Deli,Restaurant,1095 ELLESMERE RD,Pass,1,NULL,04-09-2015,NULL,NULL,NULL,NULL
20895,9424661,103820405,SUBWAY,4,1,Deli,Restaurant,1095 ELLESMERE RD,Pass,1,NULL,25-11-2016,NULL,NULL,NULL,NULL
20896,9424683,103501386,COFFEE TIME DONUTS,2,1,Cafe,Restaurant,1005 LANSDOWNE AVE,Pass,2,NULL,02-06-2015,NULL,NULL,NULL,NULL
20897,9424683,103555388,COFFEE TIME DONUTS,2,1,Cafe,Restaurant,1005 LANSDOWNE AVE,Pass,2,NULL,21-08-2015,NULL,NULL,NULL,NULL
20898,9424683,103703681,COFFEE TIME DONUTS,2,1,Cafe,Restaurant,1005 LANSDOWNE AVE,Pass,2,NULL,07-04-2016,NULL,NULL,NULL,NULL
20899,9424683,103796582,COFFEE TIME DONUTS,2,1,Cafe,Restaurant,1005 LANSDOWNE AVE,Pass,2,NULL,18-08-2016,NULL,NULL,NULL,NULL
20910,10185207,103460005,TIM HORTONS,3,1,Cafe,Restaurant,5641 STEELES AVE E,Pass,2,NULL,08-04-2015,NULL,NULL,NULL,NULL
20911,10185207,103600759,TIM HORTONS,3,1,Cafe,Restaurant,5641 STEELES AVE E,Pass,2,NULL,30-10-2015,NULL,NULL,NULL,NULL
20912,10185207,103749515,TIM HORTONS,3,1,Cafe,Restaurant,5641 STEELES AVE E,Pass,2,NULL,13-06-2016,NULL,NULL,NULL,NULL
20913,10185207,103873791,TIM HORTONS,3,1,Cafe,Restaurant,5641 STEELES AVE E,Pass,2,NULL,28-12-2016,NULL,NULL,NULL,NULL
20931,10185533,103570979,TIM HORTONS,3,1,Cafe,Food Take Out,805 LAKE SHORE BLVD E,Pass,2,NULL,15-09-2015,NULL,NULL,NULL,NULL
20932,10185533,103703118,TIM HORTONS,3,1,Cafe,Food Take Out,805 LAKE SHORE BLVD E,Pass,2,NULL,06-04-2016,NULL,NULL,NULL,NULL
20933,10185533,103853562,TIM HORTONS,3,1,Cafe,Food Take Out,805 LAKE SHORE BLVD E,Pass,2,NULL,22-11-2016,NULL,NULL,NULL,NULL
20973,10186209,103475584,SUBWAY SANDWICHES,4,1,Deli,Restaurant,1800 THE QUEENSWAY,Pass,2,NULL,28-04-2015,NULL,NULL,NULL,NULL
20974,10186209,103619059,SUBWAY SANDWICHES,4,1,Deli,Restaurant,1800 THE QUEENSWAY,Pass,2,NULL,01-12-2015,NULL,NULL,NULL,NULL
20975,10186209,103826526,SUBWAY SANDWICHES,4,1,Deli,Restaurant,1800 THE QUEENSWAY,Pass,2,NULL,06-10-2016,NULL,NULL,NULL,NULL
21005,10186695,103796475,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,494 BLOOR ST W,Conditional Pass,2,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),17-08-2016,S - Significant,Corrected During Inspection,NULL,NULL
21006,10186695,103796475,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,494 BLOOR ST W,Conditional Pass,2,Operator fail to ensure food is not contaminated/adulterated,17-08-2016,C - Crucial,Notice to Comply,NULL,NULL
21007,10186695,103796475,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,494 BLOOR ST W,Conditional Pass,2,Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5),17-08-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
21008,10186695,103796476,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,494 BLOOR ST W,Pass,2,NULL,19-08-2016,NULL,NULL,NULL,NULL
21023,10186867,103450851,SUBWAY SANDWICHES AND SALADS,4,1,Deli,Food Take Out,1616 WILSON AVE,Pass,2,NULL,20-03-2015,NULL,NULL,NULL,NULL
21024,10186867,103577637,SUBWAY SANDWICHES AND SALADS,4,1,Deli,Food Take Out,1616 WILSON AVE,Pass,2,NULL,23-09-2015,NULL,NULL,NULL,NULL
21025,10186867,103690481,SUBWAY SANDWICHES AND SALADS,4,1,Deli,Food Take Out,1616 WILSON AVE,Pass,2,NULL,15-03-2016,NULL,NULL,NULL,NULL
21026,10186867,103856695,SUBWAY SANDWICHES AND SALADS,4,1,Deli,Food Take Out,1616 WILSON AVE,Pass,2,NULL,05-12-2016,NULL,NULL,NULL,NULL
21058,10187658,103414023,SUBWAY,4,1,Deli,Restaurant,1568 DANFORTH AVE,Pass,2,NULL,22-01-2015,NULL,NULL,NULL,NULL
21059,10187658,103570821,SUBWAY,4,1,Deli,Restaurant,1568 DANFORTH AVE,Pass,2,NULL,15-09-2015,NULL,NULL,NULL,NULL
21060,10187658,103660301,SUBWAY,4,1,Deli,Restaurant,1568 DANFORTH AVE,Pass,2,NULL,25-01-2016,NULL,NULL,NULL,NULL
21061,10187658,103790918,SUBWAY,4,1,Deli,Restaurant,1568 DANFORTH AVE,Pass,2,NULL,09-08-2016,NULL,NULL,NULL,NULL
21062,10187658,103822068,SUBWAY,4,1,Deli,Restaurant,1568 DANFORTH AVE,Pass,2,NULL,30-09-2016,NULL,NULL,NULL,NULL
21154,10188398,103591155,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,130 SPADINA AVE,Pass,2,FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),15-10-2015,S - Significant,Corrected During Inspection,NULL,NULL
21155,10188398,103721519,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,130 SPADINA AVE,Pass,2,NULL,03-05-2016,NULL,NULL,NULL,NULL
21156,10188398,103824925,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,130 SPADINA AVE,Pass,2,NULL,04-10-2016,NULL,NULL,NULL,NULL
21167,10188481,103475198,ANJAPPAR CHETTINAD,3.5,2,South Asian,Restaurant,3090 EGLINTON AVE E,Pass,2,NULL,27-03-2015,NULL,NULL,NULL,NULL
21168,10188481,103752703,ANJAPPAR CHETTINAD,3.5,2,South Asian,Restaurant,3090 EGLINTON AVE E,Pass,2,Operator fail to provide proper equipment,16-06-2016,M - Minor,Notice to Comply,NULL,NULL
21169,10188481,103826458,ANJAPPAR CHETTINAD,3.5,2,South Asian,Restaurant,3090 EGLINTON AVE E,Pass,2,Operator fail to properly maintain rooms,06-10-2016,M - Minor,Notice to Comply,NULL,NULL
21170,10188481,103826458,ANJAPPAR CHETTINAD,3.5,2,South Asian,Restaurant,3090 EGLINTON AVE E,Pass,2,Operator fail to properly wash surfaces in rooms,06-10-2016,M - Minor,Notice to Comply,NULL,NULL
21171,10188739,103423184,AMULET RESTAURANT AND BANQUET HALL,2.5,3,European,Restaurant,4700 DUFFERIN ST,Pass,3,Operator fail to properly wash equipment,02-02-2015,M - Minor,Notice to Comply,NULL,NULL
21172,10188739,103423184,AMULET RESTAURANT AND BANQUET HALL,2.5,3,European,Restaurant,4700 DUFFERIN ST,Pass,3,Operator fail to properly wash surfaces in rooms,02-02-2015,M - Minor,Notice to Comply,NULL,NULL
21173,10188739,103537553,AMULET RESTAURANT AND BANQUET HALL,2.5,3,European,Restaurant,4700 DUFFERIN ST,Pass,3,Operator fail to properly maintain equipment(NON-FOOD),22-07-2015,M - Minor,Notice to Comply,NULL,NULL
21174,10188739,103537553,AMULET RESTAURANT AND BANQUET HALL,2.5,3,European,Restaurant,4700 DUFFERIN ST,Pass,3,Operator fail to properly wash equipment,22-07-2015,M - Minor,Notice to Comply,NULL,NULL
21175,10188739,103613417,AMULET RESTAURANT AND BANQUET HALL,2.5,3,European,Restaurant,4700 DUFFERIN ST,Pass,3,NULL,20-11-2015,NULL,NULL,NULL,NULL
21176,10188739,103681466,AMULET RESTAURANT AND BANQUET HALL,2.5,3,European,Restaurant,4700 DUFFERIN ST,Pass,3,NULL,01-03-2016,NULL,NULL,NULL,NULL
21177,10188739,103773416,AMULET RESTAURANT AND BANQUET HALL,2.5,3,European,Restaurant,4700 DUFFERIN ST,Pass,3,Operator fail to properly maintain rooms,22-07-2016,M - Minor,Notice to Comply,NULL,NULL
21178,10188739,103871722,AMULET RESTAURANT AND BANQUET HALL,2.5,3,European,Restaurant,4700 DUFFERIN ST,Pass,3,NULL,22-12-2016,NULL,NULL,NULL,NULL
21220,10189358,103417100,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,5230 DUNDAS ST W,Pass,2,NULL,20-01-2015,NULL,NULL,NULL,NULL
21221,10189358,103555214,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,5230 DUNDAS ST W,Pass,2,NULL,20-08-2015,NULL,NULL,NULL,NULL
21222,10189358,103747270,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,5230 DUNDAS ST W,Pass,2,NULL,06-06-2016,NULL,NULL,NULL,NULL
21223,10189358,103866528,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,5230 DUNDAS ST W,Pass,2,NULL,21-12-2016,NULL,NULL,NULL,NULL
21256,10189395,103422078,DOMINO'S PIZZA,3,2,European,Food Take Out,3843 BLOOR ST W,Conditional Pass,2,Operator fail to properly wash multi-use utensils,04-02-2015,S - Significant,Notice to Comply,NULL,NULL
21257,10189395,103422078,DOMINO'S PIZZA,3,2,European,Food Take Out,3843 BLOOR ST W,Conditional Pass,2,Operator fail to provide hand washing supplies,04-02-2015,S - Significant,Notice to Comply,NULL,NULL
21258,10189395,103422089,DOMINO'S PIZZA,3,2,European,Food Take Out,3843 BLOOR ST W,Pass,2,NULL,05-02-2015,NULL,NULL,NULL,NULL
21259,10189395,103567555,DOMINO'S PIZZA,3,2,European,Food Take Out,3843 BLOOR ST W,Pass,2,NULL,09-09-2015,NULL,NULL,NULL,NULL
21260,10189395,103763790,DOMINO'S PIZZA,3,2,European,Food Take Out,3843 BLOOR ST W,Pass,2,NULL,30-06-2016,NULL,NULL,NULL,NULL
21287,10189919,103428448,GOLDEN HOUSE,3.5,1,Far Eastern,Restaurant,1280 YONGE ST,Pass,2,NULL,09-02-2015,NULL,NULL,NULL,NULL
21288,10189919,103550549,GOLDEN HOUSE,3.5,1,Far Eastern,Restaurant,1280 YONGE ST,Pass,2,NULL,13-08-2015,NULL,NULL,NULL,NULL
21289,10189919,103698905,GOLDEN HOUSE,3.5,1,Far Eastern,Restaurant,1280 YONGE ST,Pass,2,Operator fail to properly wash surfaces in rooms,29-03-2016,M - Minor,Notice to Comply,NULL,NULL
21290,10189919,103698905,GOLDEN HOUSE,3.5,1,Far Eastern,Restaurant,1280 YONGE ST,Pass,2,STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81,29-03-2016,S - Significant,Corrected During Inspection,NULL,NULL
21291,10189919,103843923,GOLDEN HOUSE,3.5,1,Far Eastern,Restaurant,1280 YONGE ST,Pass,2,NULL,01-11-2016,NULL,NULL,NULL,NULL
21317,10190082,103432950,TIM HORTON'S,3,1,Cafe,Restaurant,415 DANFORTH RD,Pass,1,NULL,25-02-2015,NULL,NULL,NULL,NULL
21318,10190082,103746483,TIM HORTON'S,3,1,Cafe,Restaurant,415 DANFORTH RD,Pass,1,NULL,08-06-2016,NULL,NULL,NULL,NULL
21319,10190082,103887143,TIM HORTON'S,3,1,Cafe,Restaurant,415 DANFORTH RD,Pass,1,Operator fail to properly wash surfaces in rooms,09-01-2017,M - Minor,Notice to Comply,NULL,NULL
21320,10190110,103524852,STARBUCKS COFFEE CO,3.7,2,Cafe,Restaurant,1887 AVENUE RD,Pass,1,NULL,29-06-2015,NULL,NULL,NULL,NULL
21321,10190118,103460133,JOONS RESTAURANT,3,2,Far Eastern,Restaurant,4852 YONGE ST,Pass,3,FAIL TO STORE FOOD ON PALLETS O. REG  562/90 SEC. 23,08-04-2015,S - Significant,Corrected During Inspection,NULL,NULL
21322,10190118,103460133,JOONS RESTAURANT,3,2,Far Eastern,Restaurant,4852 YONGE ST,Pass,3,IMMERSE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE O. REG  562/90 SEC. 75(1)(B),08-04-2015,S - Significant,Corrected During Inspection,NULL,NULL
21323,10190118,103460133,JOONS RESTAURANT,3,2,Far Eastern,Restaurant,4852 YONGE ST,Pass,3,Operator fail to properly maintain equipment(NON-FOOD),08-04-2015,M - Minor,Notice to Comply,NULL,NULL
21324,10190118,103460133,JOONS RESTAURANT,3,2,Far Eastern,Restaurant,4852 YONGE ST,Pass,3,Operator fail to provide proper equipment,08-04-2015,M - Minor,Notice to Comply,NULL,NULL
21325,10190118,103460133,JOONS RESTAURANT,3,2,Far Eastern,Restaurant,4852 YONGE ST,Pass,3,USE BASIN FOR HAND WASHING OF PERSONS OTHER THAN EMPLOYEES O. REG  562/90 SEC. 20(2),08-04-2015,S - Significant,Corrected During Inspection,NULL,NULL
21326,10190118,103562365,JOONS RESTAURANT,3,2,Far Eastern,Restaurant,4852 YONGE ST,Pass,3,NULL,31-08-2015,NULL,NULL,NULL,NULL
21327,10190118,103613750,JOONS RESTAURANT,3,2,Far Eastern,Restaurant,4852 YONGE ST,Pass,3,FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),20-11-2015,S - Significant,Corrected During Inspection,NULL,NULL
21328,10190118,103613750,JOONS RESTAURANT,3,2,Far Eastern,Restaurant,4852 YONGE ST,Pass,3,FAIL TO SANITIZE UTENSILS IN THIRD SINK O. REG  562/90 SEC. 74(C),20-11-2015,S - Significant,Corrected During Inspection,NULL,NULL
21329,10190118,103613750,JOONS RESTAURANT,3,2,Far Eastern,Restaurant,4852 YONGE ST,Pass,3,Operator fail to properly wash equipment,20-11-2015,M - Minor,Notice to Comply,NULL,NULL
21330,10190118,103718497,JOONS RESTAURANT,3,2,Far Eastern,Restaurant,4852 YONGE ST,Pass,3,Operator fail to properly maintain rooms,29-04-2016,M - Minor,Notice to Comply,NULL,NULL
21331,10190118,103787647,JOONS RESTAURANT,3,2,Far Eastern,Restaurant,4852 YONGE ST,Pass,3,NULL,03-08-2016,NULL,NULL,NULL,NULL
21332,10190118,103860459,JOONS RESTAURANT,3,2,Far Eastern,Restaurant,4852 YONGE ST,Pass,3,Operator fail to properly maintain equipment(NON-FOOD),02-12-2016,M - Minor,Notice to Comply,NULL,NULL
21333,10190118,103860459,JOONS RESTAURANT,3,2,Far Eastern,Restaurant,4852 YONGE ST,Pass,3,Operator fail to properly maintain rooms,02-12-2016,M - Minor,Notice to Comply,NULL,NULL
21334,10190119,103460212,PIZZAVILLE,3,2,European,Restaurant,5651 STEELES AVE E,Pass,1,NULL,20-04-2015,NULL,NULL,NULL,NULL
21335,10190119,103739399,PIZZAVILLE,3,2,European,Restaurant,5651 STEELES AVE E,Pass,1,NULL,30-05-2016,NULL,NULL,NULL,NULL
21336,10190126,103452122,SUBWAY,4,1,Deli,Restaurant,3585 LAWRENCE AVE E,Pass,1,NULL,09-02-2015,NULL,NULL,NULL,NULL
21337,10190126,103674708,SUBWAY,4,1,Deli,Restaurant,3585 LAWRENCE AVE E,Pass,1,NULL,18-02-2016,NULL,NULL,NULL,NULL
21363,10190260,103448467,TIM HORTONS,3,1,Cafe,Restaurant,75 ELLESMERE RD,Pass,1,NULL,04-02-2015,NULL,NULL,NULL,NULL
21364,10190260,103500562,TIM HORTONS,3,1,Cafe,Restaurant,75 ELLESMERE RD,Pass,1,NULL,20-03-2015,NULL,NULL,NULL,NULL
21365,10190260,103584231,TIM HORTONS,3,1,Cafe,Restaurant,75 ELLESMERE RD,Pass,1,NULL,05-10-2015,NULL,NULL,NULL,NULL
21366,10190260,103817311,TIM HORTONS,3,1,Cafe,Restaurant,75 ELLESMERE RD,Pass,1,NULL,22-09-2016,NULL,NULL,NULL,NULL
21367,10190260,103889340,TIM HORTONS,3,1,Cafe,Restaurant,75 ELLESMERE RD,Pass,1,NULL,11-01-2017,NULL,NULL,NULL,NULL
21384,10190483,103515103,HERO CERTIFIED BURGERS,3,2,North American,Food Court Vendor,100 WELLINGTON ST W,Pass,2,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),22-06-2015,S - Significant,Corrected During Inspection,NULL,NULL
21385,10190483,103515103,HERO CERTIFIED BURGERS,3,2,North American,Food Court Vendor,100 WELLINGTON ST W,Pass,2,Operator fail to properly maintain rooms,22-06-2015,M - Minor,Notice to Comply,NULL,NULL
21386,10190483,103515103,HERO CERTIFIED BURGERS,3,2,North American,Food Court Vendor,100 WELLINGTON ST W,Pass,2,USE FOOD PREPARATION EQUIPMENT NOT OF READILY CLEANABLE MATERIAL O. REG  562/90 SEC. 18(C),22-06-2015,S - Significant,Corrected During Inspection,NULL,NULL
21387,10190483,103515103,HERO CERTIFIED BURGERS,3,2,North American,Food Court Vendor,100 WELLINGTON ST W,Pass,2,USED TOWEL USED FOR OTHER PURPOSE FOR CLEANING UTENSILS O. REG  562/90 SEC. 62(C),22-06-2015,S - Significant,Corrected During Inspection,NULL,NULL
21388,10190483,103612784,HERO CERTIFIED BURGERS,3,2,North American,Food Court Vendor,100 WELLINGTON ST W,Pass,2,NULL,19-11-2015,NULL,NULL,NULL,NULL
21389,10190483,103652246,HERO CERTIFIED BURGERS,3,2,North American,Food Court Vendor,100 WELLINGTON ST W,Pass,2,NULL,14-01-2016,NULL,NULL,NULL,NULL
21390,10190483,103772640,HERO CERTIFIED BURGERS,3,2,North American,Food Court Vendor,100 WELLINGTON ST W,Pass,2,Operator fail to properly wash surfaces in rooms,18-07-2016,M - Minor,Notice to Comply,NULL,NULL
21391,10190483,103890144,HERO CERTIFIED BURGERS,3,2,North American,Food Court Vendor,100 WELLINGTON ST W,Pass,2,NULL,12-01-2017,NULL,NULL,NULL,NULL
21392,10190577,103413752,MR. SUB,3,1,Deli,Restaurant,4020 DUNDAS ST W,Pass,2,Operator fail to properly wash surfaces in rooms,19-01-2015,M - Minor,Notice to Comply,NULL,NULL
21393,10190577,103535341,MR. SUB,3,1,Deli,Restaurant,4020 DUNDAS ST W,Pass,2,NULL,15-07-2015,NULL,NULL,NULL,NULL
21394,10190577,103661959,MR. SUB,3,1,Deli,Restaurant,4020 DUNDAS ST W,Pass,2,Operator fail to properly wash surfaces in rooms,29-01-2016,M - Minor,Notice to Comply,NULL,NULL
21395,10190577,103819088,MR. SUB,3,1,Deli,Restaurant,4020 DUNDAS ST W,Pass,2,NULL,29-09-2016,NULL,NULL,NULL,NULL
21403,10190751,103460816,BASKIN ROBBINS,3.5,1,Dessert,Food Take Out,275 DUNDAS ST W,Pass,2,Operator fail to provide adequate lighting,08-04-2015,M - Minor,Notice to Comply,NULL,NULL
21404,10190751,103626881,BASKIN ROBBINS,3.5,1,Dessert,Food Take Out,275 DUNDAS ST W,Pass,2,NULL,11-12-2015,NULL,NULL,NULL,NULL
21405,10190751,103684167,BASKIN ROBBINS,3.5,1,Dessert,Food Take Out,275 DUNDAS ST W,Pass,2,NULL,04-03-2016,NULL,NULL,NULL,NULL
21406,10190751,103806618,BASKIN ROBBINS,3.5,1,Dessert,Food Take Out,275 DUNDAS ST W,Pass,2,NULL,02-09-2016,NULL,NULL,NULL,NULL
21417,10190956,103494906,SUBWAY,4,1,Deli,Restaurant,3180 LAKE SHORE BLVD W,Pass,2,NULL,25-05-2015,NULL,NULL,NULL,NULL
21418,10190956,103565401,SUBWAY,4,1,Deli,Restaurant,3180 LAKE SHORE BLVD W,Pass,2,NULL,03-09-2015,NULL,NULL,NULL,NULL
21419,10190956,103653159,SUBWAY,4,1,Deli,Restaurant,3180 LAKE SHORE BLVD W,Pass,2,NULL,15-01-2016,NULL,NULL,NULL,NULL
21420,10190956,103792775,SUBWAY,4,1,Deli,Restaurant,3180 LAKE SHORE BLVD W,Pass,2,NULL,11-08-2016,NULL,NULL,NULL,NULL
21497,10191765,103524772,STARBUCKS,3.7,2,Cafe,Restaurant,43 EGLINTON AVE E,Pass,1,NULL,06-07-2015,NULL,NULL,NULL,NULL
21498,10191813,103604057,TIM HORTONS,3,1,Cafe,Restaurant,700 LAWRENCE AVE W,Pass,2,FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),05-11-2015,S - Significant,Corrected During Inspection,NULL,NULL
21499,10191813,103604057,TIM HORTONS,3,1,Cafe,Restaurant,700 LAWRENCE AVE W,Pass,2,Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5),05-11-2015,NA - Not Applicable,Notice to Comply,NULL,NULL
21500,10191813,103683504,TIM HORTONS,3,1,Cafe,Restaurant,700 LAWRENCE AVE W,Pass,2,OPERATE FOOD PREMISE - RINSE WATER TEMPERATURE THERMOMETER NOT EASILY READABLE O. REG  562/90 SEC. 77(B),03-03-2016,S - Significant,Corrected During Inspection,NULL,NULL
21501,10191813,103831991,TIM HORTONS,3,1,Cafe,Restaurant,700 LAWRENCE AVE W,Pass,2,FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23,17-10-2016,S - Significant,Corrected During Inspection,NULL,NULL
21502,10191813,103831991,TIM HORTONS,3,1,Cafe,Restaurant,700 LAWRENCE AVE W,Pass,2,Operator fail to properly maintain equipment(NON-FOOD),17-10-2016,M - Minor,Notice to Comply,NULL,NULL
21503,10191833,103411575,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Employee fail to wash hands when required,19-01-2015,C - Crucial,Notice to Comply,NULL,NULL
21504,10191833,103411575,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to properly maintain mechanical washer,19-01-2015,S - Significant,Notice to Comply,NULL,NULL
21505,10191833,103411575,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to properly wash equipment,19-01-2015,M - Minor,Notice to Comply,NULL,NULL
21506,10191833,103411575,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to properly wash multi-use utensils,19-01-2015,S - Significant,Notice to Comply,NULL,NULL
21507,10191833,103411575,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to properly wash surfaces in rooms,19-01-2015,M - Minor,Notice to Comply,NULL,NULL
21508,10191833,103411575,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to provide accurate indicating thermometer(s),19-01-2015,S - Significant,Notice to Comply,NULL,NULL
21509,10191833,103411575,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to provide adequate pest control,19-01-2015,S - Significant,Notice to Comply,NULL,NULL
21510,10191833,103411575,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to provide separate handwashing sink(s),19-01-2015,S - Significant,Notice to Comply,NULL,NULL
21511,10191833,103411575,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to use proper cloths,19-01-2015,S - Significant,Notice to Comply,NULL,NULL
21512,10191833,103411575,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to use proper utensils to ensure food safety,19-01-2015,S - Significant,Notice to Comply,NULL,NULL
21513,10191833,103411581,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Pass,3,USE BASIN FOR HAND WASHING OF PERSONS OTHER THAN EMPLOYEES O. REG  562/90 SEC. 20(2),22-01-2015,S - Significant,Corrected During Inspection,NULL,NULL
21514,10191833,103415374,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Pass,3,NULL,22-01-2015,NULL,NULL,NULL,NULL
21515,10191833,103598378,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Employee fail to wash hands when required,27-10-2015,C - Crucial,Notice to Comply,NULL,NULL
21516,10191833,103598378,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a),27-10-2015,NA - Not Applicable,Ticket,Conviction - Fined,150
21517,10191833,103598378,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to ensure food is not contaminated/adulterated,27-10-2015,C - Crucial,Notice to Comply,NULL,NULL
21518,10191833,103598378,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to properly maintain equipment(NON-FOOD),27-10-2015,M - Minor,Notice to Comply,NULL,NULL
21519,10191833,103598378,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to properly maintain rooms,27-10-2015,M - Minor,Notice to Comply,NULL,NULL
21520,10191833,103598378,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to properly wash equipment,27-10-2015,M - Minor,Notice to Comply,NULL,NULL
21521,10191833,103598378,NAKWON KOREAN RESTAURANT,2.5,2,Far Eastern,Restaurant,5594 YONGE ST,Conditional Pass,3,Operator fail to properly wash multi-use utensils,27-10-2015,S - Significant,Ticket,Conviction - Fined,150
