"","ESTABLISHMENT_ID","INSPECTION_ID","ESTABLISHMENT_NAME","REVIEW","VALUE","CUISINE_TYPE","ESTABLISHMENT_TYPE","ESTABLISHMENT_STATUS","MINIMUM_INSPECTIONS_PERYEAR","INSPECTION_DATE","SEVERITY","ACTION","SHORT_ADDRESS","DISTRICT","CITY","POSTAL_CODE"
"5409",10288692,103726650,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"11-05-2016","M - Minor","Notice to Comply","481 UNIVERSITY AVE","METRO TORONTO","TORONTO","M5G 2P1"
"5410",10288692,103726650,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"11-05-2016","M - Minor","Notice to Comply","481 UNIVERSITY AVE","METRO TORONTO","TORONTO","M5G 2P1"
"5411",10288692,103858099,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"29-11-2016","M - Minor","Notice to Comply","481 UNIVERSITY AVE","METRO TORONTO","TORONTO","M5G 2P1"
"5412",10288858,103444337,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"10-03-2015","NA - Not Applicable","No Action Required","285 REXDALE BLVD","ETOBICOKE","TORONTO","M9W 1P7"
"5413",10288858,103589242,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"13-10-2015","M - Minor","Notice to Comply","285 REXDALE BLVD","ETOBICOKE","TORONTO","M9W 1P7"
"5414",10288858,103744291,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"06-06-2016","NA - Not Applicable","Notice to Comply","285 REXDALE BLVD","ETOBICOKE","TORONTO","M9W 1P7"
"5415",10288858,103846159,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"08-11-2016","NA - Not Applicable","No Action Required","285 REXDALE BLVD","ETOBICOKE","TORONTO","M9W 1P7"
"5416",10289237,103433458,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"20-02-2015","NA - Not Applicable","No Action Required","225 THE EAST MALL","ETOBICOKE","TORONTO","M9B 6J1"
"5417",10289237,103568547,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"10-09-2015","NA - Not Applicable","No Action Required","225 THE EAST MALL","ETOBICOKE","TORONTO","M9B 6J1"
"5418",10289237,103747337,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"06-06-2016","NA - Not Applicable","No Action Required","225 THE EAST MALL","ETOBICOKE","TORONTO","M9B 6J1"
"5419",10289348,103606318,"PIZZA PIZZA (RAWF)",3,2,"European","Food Take Out","Pass",2,"06-11-2015","NA - Not Applicable","No Action Required","100 PRINCES BLVD","METRO TORONTO","TORONTO","M6K 3C3"
"5420",10289348,103613471,"PIZZA PIZZA (RAWF)",3,2,"European","Food Take Out","Pass",2,"17-07-2015","NA - Not Applicable","No Action Required","100 PRINCES BLVD","METRO TORONTO","TORONTO","M6K 3C3"
"5421",10289348,103613473,"PIZZA PIZZA (RAWF)",3,2,"European","Food Take Out","Pass",2,"26-07-2015","NA - Not Applicable","No Action Required","100 PRINCES BLVD","METRO TORONTO","TORONTO","M6K 3C3"
"5422",10289589,103420222,"BASKIN ROBBINS",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",2,"02-02-2015","NA - Not Applicable","No Action Required","855 THE QUEENSWAY","ETOBICOKE","TORONTO","M8Z 1N6"
"5423",10289589,103553954,"BASKIN ROBBINS",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",2,"18-08-2015","NA - Not Applicable","No Action Required","855 THE QUEENSWAY","ETOBICOKE","TORONTO","M8Z 1N6"
"5424",10289589,103671143,"BASKIN ROBBINS",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",2,"12-02-2016","M - Minor","Notice to Comply","855 THE QUEENSWAY","ETOBICOKE","TORONTO","M8Z 1N6"
"5425",10289589,103815624,"BASKIN ROBBINS",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",2,"19-09-2016","M - Minor","Notice to Comply","855 THE QUEENSWAY","ETOBICOKE","TORONTO","M8Z 1N6"
"5426",10289695,103420890,"MILAN'S PIZZERIA & WINGS",3,1,"North American","Restaurant","Pass",2,"28-01-2015","NA - Not Applicable","No Action Required","1792 WESTON RD","YORK","TORONTO","M9N 1V8"
"5427",10289695,103526973,"MILAN'S PIZZERIA & WINGS",3,1,"North American","Restaurant","Pass",2,"06-07-2015","M - Minor","Notice to Comply","1792 WESTON RD","YORK","TORONTO","M9N 1V8"
"5428",10289695,103601693,"MILAN'S PIZZERIA & WINGS",3,1,"North American","Restaurant","Conditional Pass",2,"02-11-2015","M - Minor","Notice to Comply","1792 WESTON RD","YORK","TORONTO","M9N 1V8"
"5429",10289695,103601693,"MILAN'S PIZZERIA & WINGS",3,1,"North American","Restaurant","Conditional Pass",2,"02-11-2015","S - Significant","Notice to Comply","1792 WESTON RD","YORK","TORONTO","M9N 1V8"
"5430",10289695,103601716,"MILAN'S PIZZERIA & WINGS",3,1,"North American","Restaurant","Pass",2,"09-11-2015","NA - Not Applicable","No Action Required","1792 WESTON RD","YORK","TORONTO","M9N 1V8"
"5431",10289695,103767815,"MILAN'S PIZZERIA & WINGS",3,1,"North American","Restaurant","Pass",2,"15-07-2016","NA - Not Applicable","No Action Required","1792 WESTON RD","YORK","TORONTO","M9N 1V8"
"5432",10289840,103412404,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"20-01-2015","NA - Not Applicable","No Action Required","550 ST CLAIR AVE W","YORK","TORONTO","M6C 1A5"
"5433",10289840,103550372,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"14-08-2015","M - Minor","Notice to Comply","550 ST CLAIR AVE W","YORK","TORONTO","M6C 1A5"
"5434",10289840,103756050,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"21-06-2016","M - Minor","Notice to Comply","550 ST CLAIR AVE W","YORK","TORONTO","M6C 1A5"
"5435",10289965,103438220,"KFC / TACO BELL",3,1,"North American","Food Court Vendor","Pass",1,"19-01-2015","NA - Not Applicable","No Action Required","3495 LAWRENCE AVE E","SCARBOROUGH","TORONTO","M1H 1B2"
"5436",10289965,103668783,"KFC / TACO BELL",3,1,"North American","Food Court Vendor","Pass",1,"08-02-2016","NA - Not Applicable","No Action Required","3495 LAWRENCE AVE E","SCARBOROUGH","TORONTO","M1H 1B2"
"5437",10289965,103702578,"KFC / TACO BELL",3,1,"North American","Food Court Vendor","Pass",1,"05-04-2016","NA - Not Applicable","No Action Required","3495 LAWRENCE AVE E","SCARBOROUGH","TORONTO","M1H 1B2"
"5438",10290524,103414943,"SUBWAY SANDWICHES & SALADS",4,1,"Deli","Food Court Vendor","Conditional Pass",2,"23-01-2015","C - Crucial","Not in Compliance","3401 DUFFERIN ST","NORTH YORK","TORONTO","M6A 2T9"
"5439",10290524,103414965,"SUBWAY SANDWICHES & SALADS",4,1,"Deli","Food Court Vendor","Pass",2,"26-01-2015","NA - Not Applicable","No Action Required","3401 DUFFERIN ST","NORTH YORK","TORONTO","M6A 2T9"
"5440",10290524,103594769,"SUBWAY SANDWICHES & SALADS",4,1,"Deli","Food Court Vendor","Pass",2,"21-10-2015","NA - Not Applicable","No Action Required","3401 DUFFERIN ST","NORTH YORK","TORONTO","M6A 2T9"
"5441",10290524,103678850,"SUBWAY SANDWICHES & SALADS",4,1,"Deli","Food Court Vendor","Pass",2,"25-02-2016","NA - Not Applicable","No Action Required","3401 DUFFERIN ST","NORTH YORK","TORONTO","M6A 2T9"
"5442",10290524,103723973,"SUBWAY SANDWICHES & SALADS",4,1,"Deli","Food Court Vendor","Pass",2,"06-05-2016","NA - Not Applicable","No Action Required","3401 DUFFERIN ST","NORTH YORK","TORONTO","M6A 2T9"
"5443",10290524,103820591,"SUBWAY SANDWICHES & SALADS",4,1,"Deli","Food Court Vendor","Pass",2,"28-09-2016","NA - Not Applicable","No Action Required","3401 DUFFERIN ST","NORTH YORK","TORONTO","M6A 2T9"
"5444",10290575,103495481,"SUBWAY SANDWICHES RESTAURANT",4,1,"Deli","Restaurant","Pass",1,"25-05-2015","NA - Not Applicable","No Action Required","4109 STEELES AVE W","NORTH YORK","TORONTO","M3N 1V7"
"5445",10290575,103610905,"SUBWAY SANDWICHES RESTAURANT",4,1,"Deli","Restaurant","Pass",1,"17-11-2015","NA - Not Applicable","No Action Required","4109 STEELES AVE W","NORTH YORK","TORONTO","M3N 1V7"
"5446",10290575,103694322,"SUBWAY SANDWICHES RESTAURANT",4,1,"Deli","Restaurant","Pass",1,"21-03-2016","NA - Not Applicable","No Action Required","4109 STEELES AVE W","NORTH YORK","TORONTO","M3N 1V7"
"5447",10290575,103739154,"SUBWAY SANDWICHES RESTAURANT",4,1,"Deli","Restaurant","Pass",1,"30-05-2016","NA - Not Applicable","No Action Required","4109 STEELES AVE W","NORTH YORK","TORONTO","M3N 1V7"
"5448",10290805,103500657,"PIZZA HUT",2.5,2,"European","Food Take Out","Pass",2,"29-05-2015","NA - Not Applicable","No Action Required","1086 YONGE ST","METRO TORONTO","TORONTO","M4W 3V7"
"5449",10290805,103600241,"PIZZA HUT",2.5,2,"European","Food Take Out","Pass",2,"29-10-2015","NA - Not Applicable","No Action Required","1086 YONGE ST","METRO TORONTO","TORONTO","M4W 3V7"
"5450",10290805,103737250,"PIZZA HUT",2.5,2,"European","Food Take Out","Pass",2,"26-05-2016","NA - Not Applicable","No Action Required","1086 YONGE ST","METRO TORONTO","TORONTO","M4W 3V7"
"5451",10290805,103810351,"PIZZA HUT",2.5,2,"European","Food Take Out","Pass",2,"09-09-2016","NA - Not Applicable","No Action Required","1086 YONGE ST","METRO TORONTO","TORONTO","M4W 3V7"
"5452",10290974,103429161,"PIZZA & WINGS",3,1,"North American","Food Take Out","Pass",2,"18-02-2015","NA - Not Applicable","No Action Required","3206 LAKE SHORE BLVD W","ETOBICOKE","TORONTO","M8V 1L9"
"5453",10290974,103565781,"PIZZA & WINGS",3,1,"North American","Food Take Out","Pass",2,"04-09-2015","NA - Not Applicable","No Action Required","3206 LAKE SHORE BLVD W","ETOBICOKE","TORONTO","M8V 1L9"
"5454",10290974,103668164,"PIZZA & WINGS",3,1,"North American","Food Take Out","Pass",2,"08-02-2016","NA - Not Applicable","No Action Required","3206 LAKE SHORE BLVD W","ETOBICOKE","TORONTO","M8V 1L9"
"5455",10290974,103790010,"PIZZA & WINGS",3,1,"North American","Food Take Out","Pass",2,"08-08-2016","S - Significant","Corrected During Inspection","3206 LAKE SHORE BLVD W","ETOBICOKE","TORONTO","M8V 1L9"
"5456",10290974,103790010,"PIZZA & WINGS",3,1,"North American","Food Take Out","Pass",2,"08-08-2016","S - Significant","Corrected During Inspection","3206 LAKE SHORE BLVD W","ETOBICOKE","TORONTO","M8V 1L9"
"5457",10290974,103848719,"PIZZA & WINGS",3,1,"North American","Food Take Out","Pass",2,"14-11-2016","NA - Not Applicable","No Action Required","3206 LAKE SHORE BLVD W","ETOBICOKE","TORONTO","M8V 1L9"
"5458",10291705,103565386,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",1,"16-06-2015","NA - Not Applicable","No Action Required","7331 KINGSTON RD","SCARBOROUGH","TORONTO","M1B 5S3"
"5459",10291705,103713312,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",1,"21-04-2016","NA - Not Applicable","No Action Required","7331 KINGSTON RD","SCARBOROUGH","TORONTO","M1B 5S3"
"5460",10291793,103409327,"SUBWAY",4,1,"Deli","Restaurant","Pass",1,"15-01-2015","M - Minor","Notice to Comply","1888 O'CONNOR DR","NORTH YORK","TORONTO","M4A"
"5461",10291793,103801199,"SUBWAY",4,1,"Deli","Restaurant","Pass",1,"25-08-2016","NA - Not Applicable","No Action Required","1888 O'CONNOR DR","NORTH YORK","TORONTO","M4A"
"5462",10293086,103516197,"SUBWAY SANDWICHES & SALADS",4,1,"Deli","Food Take Out","Pass",1,"18-06-2015","NA - Not Applicable","No Action Required","548 CHURCH ST","METRO TORONTO","TORONTO","M4Y 2E1"
"5463",10293086,103529566,"SUBWAY SANDWICHES & SALADS",4,1,"Deli","Food Take Out","Conditional Pass",1,"08-07-2015","C - Crucial","Ticket","548 CHURCH ST","METRO TORONTO","TORONTO","M4Y 2E1"
"5464",10293086,103529566,"SUBWAY SANDWICHES & SALADS",4,1,"Deli","Food Take Out","Conditional Pass",1,"08-07-2015","C - Crucial","Notice to Comply","548 CHURCH ST","METRO TORONTO","TORONTO","M4Y 2E1"
"5465",10293086,103529566,"SUBWAY SANDWICHES & SALADS",4,1,"Deli","Food Take Out","Conditional Pass",1,"08-07-2015","S - Significant","Notice to Comply","548 CHURCH ST","METRO TORONTO","TORONTO","M4Y 2E1"
"5466",10293086,103529568,"SUBWAY SANDWICHES & SALADS",4,1,"Deli","Food Take Out","Pass",1,"13-07-2015","NA - Not Applicable","No Action Required","548 CHURCH ST","METRO TORONTO","TORONTO","M4Y 2E1"
"5467",10293086,103623903,"SUBWAY SANDWICHES & SALADS",4,1,"Deli","Food Take Out","Pass",1,"08-12-2015","NA - Not Applicable","No Action Required","548 CHURCH ST","METRO TORONTO","TORONTO","M4Y 2E1"
"5468",10293290,103503002,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"13-04-2015","NA - Not Applicable","No Action Required","1900 EGLINTON AVE E","SCARBOROUGH","TORONTO","M1L 2L9"
"5469",10293290,103599618,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"29-10-2015","NA - Not Applicable","No Action Required","1900 EGLINTON AVE E","SCARBOROUGH","TORONTO","M1L 2L9"
"5470",10293290,103653027,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"15-01-2016","NA - Not Applicable","No Action Required","1900 EGLINTON AVE E","SCARBOROUGH","TORONTO","M1L 2L9"
"5471",10293290,103661594,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"28-01-2016","NA - Not Applicable","No Action Required","1900 EGLINTON AVE E","SCARBOROUGH","TORONTO","M1L 2L9"
"5472",10293290,103833031,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"19-10-2016","NA - Not Applicable","No Action Required","1900 EGLINTON AVE E","SCARBOROUGH","TORONTO","M1L 2L9"
"5473",10293292,103504413,"STARBUCKS COFFEE",3.7,2,"Cafe","Restaurant","Pass",1,"17-04-2015","NA - Not Applicable","No Action Required","1900 EGLINTON AVE E","SCARBOROUGH","TORONTO","M1L 2L9"
"5474",10293292,103603694,"STARBUCKS COFFEE",3.7,2,"Cafe","Restaurant","Pass",1,"05-11-2015","NA - Not Applicable","Notice to Comply","1900 EGLINTON AVE E","SCARBOROUGH","TORONTO","M1L 2L9"
"5475",10293292,103603694,"STARBUCKS COFFEE",3.7,2,"Cafe","Restaurant","Pass",1,"05-11-2015","M - Minor","Notice to Comply","1900 EGLINTON AVE E","SCARBOROUGH","TORONTO","M1L 2L9"
"5476",10293292,103858348,"STARBUCKS COFFEE",3.7,2,"Cafe","Restaurant","Pass",1,"30-11-2016","S - Significant","Corrected During Inspection","1900 EGLINTON AVE E","SCARBOROUGH","TORONTO","M1L 2L9"
"5477",10293292,103858348,"STARBUCKS COFFEE",3.7,2,"Cafe","Restaurant","Pass",1,"30-11-2016","M - Minor","Notice to Comply","1900 EGLINTON AVE E","SCARBOROUGH","TORONTO","M1L 2L9"
"5478",10293292,103858348,"STARBUCKS COFFEE",3.7,2,"Cafe","Restaurant","Pass",1,"30-11-2016","M - Minor","Notice to Comply","1900 EGLINTON AVE E","SCARBOROUGH","TORONTO","M1L 2L9"
"5479",10293292,103858348,"STARBUCKS COFFEE",3.7,2,"Cafe","Restaurant","Pass",1,"30-11-2016","M - Minor","Notice to Comply","1900 EGLINTON AVE E","SCARBOROUGH","TORONTO","M1L 2L9"
"5480",10293341,103420901,"TIMOTHY'S WORLD COFFEE",3.5,2,"Cafe","Restaurant","Pass",3,"03-02-2015","NA - Not Applicable","No Action Required","483 BAY ST","METRO TORONTO","TORONTO","M5G"
"5481",10293341,103537093,"TIMOTHY'S WORLD COFFEE",3.5,2,"Cafe","Restaurant","Pass",3,"22-07-2015","NA - Not Applicable","No Action Required","483 BAY ST","METRO TORONTO","TORONTO","M5G"
"5482",10293341,103725800,"TIMOTHY'S WORLD COFFEE",3.5,2,"Cafe","Restaurant","Conditional Pass",3,"10-05-2016","NA - Not Applicable","Notice to Comply","483 BAY ST","METRO TORONTO","TORONTO","M5G"
"5483",10293341,103725800,"TIMOTHY'S WORLD COFFEE",3.5,2,"Cafe","Restaurant","Conditional Pass",3,"10-05-2016","S - Significant","Notice to Comply","483 BAY ST","METRO TORONTO","TORONTO","M5G"
"5484",10293341,103725805,"TIMOTHY'S WORLD COFFEE",3.5,2,"Cafe","Restaurant","Pass",3,"11-05-2016","NA - Not Applicable","No Action Required","483 BAY ST","METRO TORONTO","TORONTO","M5G"
"5485",10293341,103844608,"TIMOTHY'S WORLD COFFEE",3.5,2,"Cafe","Restaurant","Conditional Pass",3,"04-11-2016","S - Significant","Notice to Comply","483 BAY ST","METRO TORONTO","TORONTO","M5G"
"5486",10293341,103844614,"TIMOTHY'S WORLD COFFEE",3.5,2,"Cafe","Restaurant","Pass",3,"07-11-2016","NA - Not Applicable","No Action Required","483 BAY ST","METRO TORONTO","TORONTO","M5G"
"5487",10293387,103505259,"PIZZA PIZZA",3,2,"European","Restaurant","Pass",2,"08-06-2015","NA - Not Applicable","No Action Required","340 FRONT ST W","METRO TORONTO","TORONTO","M5V 3W7"
"5488",10293387,103618820,"PIZZA PIZZA",3,2,"European","Restaurant","Pass",2,"09-12-2015","NA - Not Applicable","No Action Required","340 FRONT ST W","METRO TORONTO","TORONTO","M5V 3W7"
"5489",10293387,103657028,"PIZZA PIZZA",3,2,"European","Restaurant","Pass",2,"21-01-2016","NA - Not Applicable","No Action Required","340 FRONT ST W","METRO TORONTO","TORONTO","M5V 3W7"
"5490",10293387,103852542,"PIZZA PIZZA",3,2,"European","Restaurant","Pass",2,"09-12-2016","NA - Not Applicable","No Action Required","340 FRONT ST W","METRO TORONTO","TORONTO","M5V 3W7"
"5491",10293733,103416997,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"16-01-2015","M - Minor","Notice to Comply","3999 KEELE ST","NORTH YORK","TORONTO","M3J 1N9"
"5492",10293733,103416997,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"16-01-2015","M - Minor","Notice to Comply","3999 KEELE ST","NORTH YORK","TORONTO","M3J 1N9"
"5493",10293733,103568513,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"08-09-2015","M - Minor","Notice to Comply","3999 KEELE ST","NORTH YORK","TORONTO","M3J 1N9"
"5494",10293733,103724158,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"06-05-2016","NA - Not Applicable","No Action Required","3999 KEELE ST","NORTH YORK","TORONTO","M3J 1N9"
"5495",10293952,103412716,"PIZZA PIZZA",3,2,"European","Restaurant","Pass",1,"21-01-2015","M - Minor","Notice to Comply","68 WELLESLEY ST E","METRO TORONTO","TORONTO","M4Y 1H2"
"5496",10293952,103594565,"PIZZA PIZZA",3,2,"European","Restaurant","Pass",1,"21-10-2015","NA - Not Applicable","No Action Required","68 WELLESLEY ST E","METRO TORONTO","TORONTO","M4Y 1H2"
"5497",10293952,103702419,"PIZZA PIZZA",3,2,"European","Restaurant","Pass",1,"05-04-2016","NA - Not Applicable","No Action Required","68 WELLESLEY ST E","METRO TORONTO","TORONTO","M4Y 1H2"
"5498",10293952,103809195,"PIZZA PIZZA",3,2,"European","Restaurant","Pass",1,"08-09-2016","NA - Not Applicable","No Action Required","68 WELLESLEY ST E","METRO TORONTO","TORONTO","M4Y 1H2"
"5499",10294130,103597199,"STARBUCKS",3.7,2,"Cafe","Restaurant","Pass",1,"26-10-2015","NA - Not Applicable","No Action Required","167 CHURCH ST","METRO TORONTO","TORONTO","M5B 1Y6"
"5500",10294130,103870408,"STARBUCKS",3.7,2,"Cafe","Restaurant","Pass",1,"20-12-2016","NA - Not Applicable","Notice to Comply","167 CHURCH ST","METRO TORONTO","TORONTO","M5B 1Y6"
"5501",10294130,103870408,"STARBUCKS",3.7,2,"Cafe","Restaurant","Pass",1,"20-12-2016","S - Significant","Corrected During Inspection","167 CHURCH ST","METRO TORONTO","TORONTO","M5B 1Y6"
"5502",10294130,103870408,"STARBUCKS",3.7,2,"Cafe","Restaurant","Pass",1,"20-12-2016","M - Minor","Notice to Comply","167 CHURCH ST","METRO TORONTO","TORONTO","M5B 1Y6"
"5503",10294280,103527189,"MCDONALD'S",2.5,1,"North American","Restaurant","Pass",2,"07-07-2015","M - Minor","Notice to Comply","3929 KEELE ST","NORTH YORK","TORONTO","M3J 1N6"
"5504",10294280,103527189,"MCDONALD'S",2.5,1,"North American","Restaurant","Pass",2,"07-07-2015","M - Minor","Notice to Comply","3929 KEELE ST","NORTH YORK","TORONTO","M3J 1N6"
"5505",10294280,103741802,"MCDONALD'S",2.5,1,"North American","Restaurant","Pass",2,"01-06-2016","M - Minor","Notice to Comply","3929 KEELE ST","NORTH YORK","TORONTO","M3J 1N6"
"5506",10294280,103741802,"MCDONALD'S",2.5,1,"North American","Restaurant","Pass",2,"01-06-2016","M - Minor","Notice to Comply","3929 KEELE ST","NORTH YORK","TORONTO","M3J 1N6"
"5507",10294280,103741802,"MCDONALD'S",2.5,1,"North American","Restaurant","Pass",2,"01-06-2016","NA - Not Applicable","Notice to Comply","3929 KEELE ST","NORTH YORK","TORONTO","M3J 1N6"
"5508",10294280,103792287,"MCDONALD'S",2.5,1,"North American","Restaurant","Pass",2,"29-07-2016","NA - Not Applicable","No Action Required","3929 KEELE ST","NORTH YORK","TORONTO","M3J 1N6"
"5509",10294331,103578496,"SUBWAY SANDWICHES",4,1,"Deli","Restaurant","Pass",2,"23-09-2015","NA - Not Applicable","No Action Required","1760 FINCH AVE E","NORTH YORK","TORONTO","M2J 5G3"
"5510",10294331,103626474,"SUBWAY SANDWICHES",4,1,"Deli","Restaurant","Pass",2,"11-12-2015","NA - Not Applicable","No Action Required","1760 FINCH AVE E","NORTH YORK","TORONTO","M2J 5G3"
"5511",10294331,103699475,"SUBWAY SANDWICHES",4,1,"Deli","Restaurant","Pass",2,"31-03-2016","NA - Not Applicable","No Action Required","1760 FINCH AVE E","NORTH YORK","TORONTO","M2J 5G3"
"5512",10294331,103838558,"SUBWAY SANDWICHES",4,1,"Deli","Restaurant","Pass",2,"17-11-2016","NA - Not Applicable","No Action Required","1760 FINCH AVE E","NORTH YORK","TORONTO","M2J 5G3"
"5513",10294580,103411596,"PIZZA PIZZA",3,2,"European","Food Take Out","Pass",2,"19-01-2015","NA - Not Applicable","No Action Required","1432 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1L9"
"5514",10294580,103523056,"PIZZA PIZZA",3,2,"European","Food Take Out","Pass",2,"02-07-2015","NA - Not Applicable","No Action Required","1432 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1L9"
"5515",10294580,103653933,"PIZZA PIZZA",3,2,"European","Food Take Out","Pass",2,"18-01-2016","M - Minor","Notice to Comply","1432 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1L9"
"5516",10294580,103713869,"PIZZA PIZZA",3,2,"European","Food Take Out","Pass",2,"21-04-2016","NA - Not Applicable","No Action Required","1432 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1L9"
"5517",10294580,103859015,"PIZZA PIZZA",3,2,"European","Food Take Out","Pass",2,"02-12-2016","S - Significant","Corrected During Inspection","1432 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1L9"
"5518",10294608,103463696,"2-4-1 PIZZA #37",2.5,2,"European","Food Take Out","Pass",2,"13-04-2015","M - Minor","Notice to Comply","1055 BLOOR ST W","METRO TORONTO","TORONTO","M6H 1M4"
"5519",10294608,103463696,"2-4-1 PIZZA #37",2.5,2,"European","Food Take Out","Pass",2,"13-04-2015","S - Significant","Corrected During Inspection","1055 BLOOR ST W","METRO TORONTO","TORONTO","M6H 1M4"
"5520",10294608,103569866,"2-4-1 PIZZA #37",2.5,2,"European","Food Take Out","Pass",2,"14-09-2015","M - Minor","Notice to Comply","1055 BLOOR ST W","METRO TORONTO","TORONTO","M6H 1M4"
